Timestamp,Coordinates,ID Number,3months
2018-07-05,"[45.576272864951854, -124.28935104237034]",788056670.0,2018-04-05
2019-11-13,"[45.579263548168974, -118.7969514271834]",206303754.0,2019-08-13
2018-11-15,"[44.1911453359492, -120.06928476491906]",326844155.0,2018-08-15
2017-07-24,"[43.366951020040084, -121.91894580134725]",556159754.0,2017-04-24
2018-08-13,"[43.64648909656311, -122.83344415268769]",239234228.0,2018-05-13
2017-08-19,"[43.31910558736771, -119.51276826226422]",207778299.0,2017-05-19
2018-07-01,"[43.13019541372533, -118.57127656004913]",925226419.0,2018-04-01
2019-11-11,"[42.26236430247324, -118.1528191327733]",952972428.0,2019-08-11
2018-08-11,"[44.62811018500662, -124.32198912930181]",178255117.0,2018-05-11
2019-09-21,"[44.12182017690435, -121.89063221378697]",620456159.0,2019-06-21
2017-07-12,"[45.97710084138492, -116.56872313335872]",126997418.0,2017-04-12
2018-08-11,"[43.85925812663806, -120.2529481683424]",367208867.0,2018-05-11
2021-07-23,"[43.36401149940669, -124.56779605820972]",777943450.0,2021-04-23
2018-10-25,"[44.44468320836048, -123.8344102475162]",945083043.0,2018-07-25
2021-10-27,"[45.297754893538084, -120.55426044216244]",133152881.0,2021-07-27
2020-09-08,"[42.24114671838073, -116.85742361191951]",417182591.0,2020-06-08
2018-09-22,"[43.24387351032569, -118.92493877861679]",222510431.0,2018-06-22
2020-08-23,"[44.93619823669633, -116.64536057856857]",613845086.0,2020-05-23
2018-08-12,"[43.19040684550207, -123.83822193036433]",535043176.0,2018-05-12
2020-09-01,"[45.711281421739244, -123.73910212442007]",162404219.0,2020-06-01
2019-07-18,"[43.161982742373944, -122.604509122611]",826426973.0,2019-04-18
2017-10-17,"[44.57226205227234, -123.19067183149174]",252111138.0,2017-07-17
2021-08-12,"[43.85994041628879, -121.58909128823382]",247064221.0,2021-05-12
2017-07-14,"[45.00665906586564, -119.41912048316239]",239294176.0,2017-04-14
2019-07-29,"[46.09546154218085, -116.56681484012415]",614914787.0,2019-04-29
2020-09-06,"[43.42569431040687, -119.06589111831934]",362255979.0,2020-06-06
2020-11-03,"[42.66473841792964, -118.41379672499131]",425705193.0,2020-08-03
2021-09-03,"[43.32325567931948, -120.53900642094843]",972445165.0,2021-06-03
2018-09-06,"[45.26047941091123, -123.4201331776237]",763999243.0,2018-06-06
2018-10-16,"[43.67699797827508, -120.25516346376644]",300267499.0,2018-07-16
2018-08-02,"[43.01240857880668, -121.37727427253988]",178937800.0,2018-05-02
2020-11-01,"[43.102813460661416, -124.11103558690147]",389828396.0,2020-08-01
2021-07-26,"[46.23115701110473, -122.02689652890517]",764787615.0,2021-04-26
2018-07-19,"[45.36498640696442, -117.42254906784781]",707603861.0,2018-04-19
2018-11-29,"[45.460383024681825, -118.7576081570322]",196414633.0,2018-08-29
2017-11-26,"[42.3379909034934, -120.26758789888302]",707671147.0,2017-08-26
2021-09-28,"[44.201946647115044, -119.75876305705107]",219896634.0,2021-06-28
2021-10-11,"[45.59713406377931, -118.03935129288077]",652186690.0,2021-07-11
2020-09-16,"[42.11820424705546, -120.23365795316192]",301035170.0,2020-06-16
2018-11-18,"[45.73664225873115, -123.14222663402964]",438649732.0,2018-08-18
2018-07-23,"[43.17436371963292, -123.67149665360459]",237450436.0,2018-04-23
2018-10-19,"[44.393720864425255, -117.52530354739169]",846461901.0,2018-07-19
2019-11-12,"[45.08780888793834, -120.30736274582104]",712627512.0,2019-08-12
2018-09-14,"[43.76035663114381, -121.82925145635981]",536484991.0,2018-06-14
2018-08-28,"[44.896640265216156, -116.55923056120386]",340064965.0,2018-05-28
2019-07-17,"[45.24673845250906, -122.87544739901064]",508090155.0,2019-04-17
2018-10-26,"[44.09334616439514, -120.28385863724313]",325916742.0,2018-07-26
2019-07-24,"[44.22795731715184, -122.12255315157162]",741232023.0,2019-04-24
2021-10-18,"[44.201090508683066, -117.44936848058964]",501031414.0,2021-07-18
2020-10-23,"[42.65472822621154, -118.04017531186572]",378136667.0,2020-07-23
2018-11-27,"[42.84553350644844, -124.18181293360186]",832004043.0,2018-08-27
2020-07-18,"[44.25046835467954, -123.25586335990009]",864007946.0,2020-04-18
2017-09-23,"[46.131258129258555, -122.87950969967368]",208896725.0,2017-06-23
2020-11-24,"[42.91479697713153, -121.85266352567419]",801039754.0,2020-08-24
2018-08-21,"[44.55255083366804, -117.26149541383279]",378009098.0,2018-05-21
2017-11-17,"[43.19130829456155, -121.18978914374189]",764364972.0,2017-08-17
2019-07-16,"[45.631739887859005, -121.33382349988491]",196571267.0,2019-04-16
2017-10-28,"[45.29874979257062, -117.66079133695071]",998733580.0,2017-07-28
2019-11-28,"[43.13264895359808, -119.06366344331734]",132215142.0,2019-08-28
2021-10-16,"[43.995055175537715, -120.23436639452363]",801362455.0,2021-07-16
2020-09-11,"[45.431867575296806, -124.2127217703052]",645407429.0,2020-06-11
2017-08-11,"[42.03151293623102, -118.7890743741476]",829023859.0,2017-05-11
2018-08-01,"[43.76673172077383, -118.45470971071553]",599222469.0,2018-05-01
2018-07-14,"[43.96379704843885, -119.77899473194786]",113108738.0,2018-04-14
2018-07-21,"[45.550646989209824, -116.73085182333269]",136373260.0,2018-04-21
2017-07-28,"[42.18672185079861, -120.90168273289416]",345542729.0,2017-04-28
2020-07-28,"[46.21158479957809, -122.84973413709318]",613015097.0,2020-04-28
2020-11-15,"[45.49080341883372, -123.26526101331504]",219213512.0,2020-08-15
2019-07-16,"[45.0817336502911, -120.07469541432569]",755875636.0,2019-04-16
2018-08-07,"[45.164197262852234, -119.5362447147798]",520269650.0,2018-05-07
2020-07-08,"[43.54064995920645, -123.83148761924397]",765217345.0,2020-04-08
2021-10-08,"[42.724936096599535, -118.133271021639]",771186683.0,2021-07-08
2021-11-06,"[44.65986553766582, -122.02589587915143]",566858878.0,2021-08-06
2020-11-21,"[42.30128477774559, -117.12272729898184]",295025637.0,2020-08-21
2021-08-14,"[43.724088146302975, -118.3584195517315]",930370010.0,2021-05-14
2019-11-02,"[42.713123100808616, -121.52297141138837]",617131745.0,2019-08-02
2021-10-17,"[44.28968803886113, -119.26230806056772]",840485388.0,2021-07-17
2020-08-23,"[44.331802023098355, -122.0880115160994]",639482971.0,2020-05-23
2017-08-27,"[46.022696198993415, -124.55091474620355]",958612284.0,2017-05-27
2018-08-29,"[44.4322092144883, -122.69306360973215]",537662743.0,2018-05-29
2021-08-19,"[42.45469720492652, -121.46043498544002]",277217867.0,2021-05-19
2020-08-07,"[42.72641380941726, -122.39594136469573]",192803555.0,2020-05-07
2020-11-20,"[42.291534379324204, -122.84443509399199]",749440450.0,2020-08-20
2017-11-12,"[43.48114383376246, -121.01185054008472]",171527986.0,2017-08-12
2021-08-28,"[42.959831602383254, -121.60243899178951]",562447689.0,2021-05-28
2019-08-21,"[44.882084022140475, -121.02440371168684]",863590825.0,2019-05-21
2017-11-13,"[46.256282345564024, -119.59416616889611]",236895212.0,2017-08-13
2021-10-04,"[42.84683705590105, -116.97488837389673]",993351720.0,2021-07-04
2020-07-18,"[45.95707572594889, -118.73626135888591]",930365709.0,2020-04-18
2018-09-05,"[45.48169351558212, -123.52092971858377]",231411641.0,2018-06-05
2019-07-22,"[42.87965837907549, -116.52161240126462]",819577057.0,2019-04-22
2020-11-27,"[44.50848097137801, -117.5388443610065]",621907914.0,2020-08-27
2020-10-06,"[44.15394428195364, -122.0132082664902]",311817425.0,2020-07-06
2021-10-18,"[44.0204484485854, -119.60654334401454]",803471247.0,2021-07-18
2020-07-15,"[44.653323363555806, -121.08955350853667]",229143287.0,2020-04-15
2021-07-15,"[44.04460862536691, -120.2207434205494]",404376043.0,2021-04-15
2021-07-23,"[42.7413405595327, -123.42977535905284]",712647260.0,2021-04-23
2019-10-20,"[44.694712723143084, -118.88183775294554]",625746084.0,2019-07-20
2020-11-13,"[42.1655618160499, -124.06617228132045]",845051273.0,2020-08-13
2017-11-27,"[44.917511612173655, -123.44797874987783]",931292977.0,2017-08-27
2018-08-12,"[46.23273701410066, -119.55639748863582]",649721108.0,2018-05-12
2020-08-16,"[44.86710729256422, -123.05884708562688]",755812387.0,2020-05-16
2017-11-08,"[42.06920518883123, -118.07414392787942]",833562609.0,2017-08-08
2018-07-25,"[42.578681478539835, -120.50256744221625]",736561524.0,2018-04-25
2020-09-13,"[46.100636527780274, -119.1156535788358]",753484027.0,2020-06-13
2018-10-08,"[45.74766946239877, -122.0758469799237]",148779696.0,2018-07-08
2017-11-05,"[43.512387751759626, -121.43727432781712]",783230542.0,2017-08-05
2021-11-26,"[45.7251399586518, -123.24656123363789]",267706056.0,2021-08-26
2021-09-16,"[43.3733881613513, -117.2777883835946]",537378735.0,2021-06-16
2018-07-16,"[46.29943658617906, -119.57421907367508]",208711611.0,2018-04-16
2021-08-29,"[44.51676525791778, -120.3992336383403]",525267553.0,2021-05-29
2017-09-02,"[45.41527433618075, -120.85753518034204]",221777763.0,2017-06-02
2021-07-12,"[43.02775479668904, -120.22186323542962]",399862407.0,2021-04-12
2019-08-01,"[42.477578335636295, -120.17905982030854]",405782006.0,2019-05-01
2017-10-20,"[46.11507093850607, -121.5787244497363]",656056809.0,2017-07-20
2017-11-11,"[42.42324202651386, -117.96901008926449]",158449784.0,2017-08-11
2017-07-25,"[43.47352076541819, -123.7578117749592]",128122470.0,2017-04-25
2017-09-22,"[45.2205519243177, -123.55234100714497]",199147207.0,2017-06-22
2019-09-17,"[42.72373736868973, -119.035010609451]",224211589.0,2019-06-17
2021-07-20,"[42.165052694893845, -121.74606808666228]",323076395.0,2021-04-20
2017-10-05,"[42.33247155918904, -118.46224113259166]",922720843.0,2017-07-05
2017-09-02,"[42.60151542130109, -118.96498980851065]",849887151.0,2017-06-02
2021-07-03,"[44.42122378768109, -120.80592241964015]",411008352.0,2021-04-03
2018-09-05,"[46.257085333619514, -120.2508113947723]",568644213.0,2018-06-05
2018-11-16,"[43.00468974643797, -120.106119397981]",859233007.0,2018-08-16
2019-10-25,"[45.22717797671042, -120.8926409484866]",213927988.0,2019-07-25
2021-10-18,"[46.055567782614965, -117.48099145356744]",410031533.0,2021-07-18
2019-07-04,"[43.15198813394019, -123.37659015178623]",312287853.0,2019-04-04
2018-09-15,"[42.874439153926964, -120.83151988730924]",721970432.0,2018-06-15
2018-10-22,"[43.74215055082895, -117.01028086316104]",669238411.0,2018-07-22
2017-09-01,"[46.02689418597947, -123.50221857636633]",617853314.0,2017-06-01
2019-11-12,"[43.865695988590204, -117.72451509981619]",934863991.0,2019-08-12
2020-07-28,"[42.54136033964601, -121.1748275996069]",644845045.0,2020-04-28
2018-09-08,"[44.80290413419328, -117.17060405529567]",917994519.0,2018-06-08
2020-11-16,"[46.16801014520309, -122.56770963076347]",442595472.0,2020-08-16
2017-09-21,"[42.809322739003505, -121.77317024652784]",876278951.0,2017-06-21
2018-11-27,"[45.0571898435335, -123.620776697658]",137354964.0,2018-08-27
2019-07-29,"[43.15402127192459, -123.77787360334584]",991332737.0,2019-04-29
2018-11-01,"[45.18963505964315, -118.65979453277467]",899946957.0,2018-08-01
2017-10-09,"[43.680276900222516, -116.91563468854451]",860455955.0,2017-07-09
2018-08-22,"[42.939630106084614, -116.64069973108289]",947661250.0,2018-05-22
2019-11-19,"[42.95949883786754, -124.37902364319515]",435348911.0,2019-08-19
2020-10-24,"[45.14121456314984, -118.09166373497213]",763711127.0,2020-07-24
2019-09-05,"[46.12144351248763, -120.9425369224147]",310945269.0,2019-06-05
2017-08-23,"[46.174560601627554, -117.70994031723694]",207423026.0,2017-05-23
2021-10-03,"[45.075585482727995, -123.27078887534527]",777009211.0,2021-07-03
2017-11-22,"[45.63004350871152, -120.4772960259437]",930244726.0,2017-08-22
2017-08-18,"[42.76889331504238, -123.56675814739759]",426141788.0,2017-05-18
2017-07-05,"[44.92341556178979, -123.78515247522026]",616581139.0,2017-04-05
2020-11-03,"[42.588419934062756, -120.50432852793584]",242526279.0,2020-08-03
2021-07-23,"[46.29720858166256, -124.03602390402408]",872707942.0,2021-04-23
2020-07-19,"[43.42640057550775, -121.18174896530063]",430617193.0,2020-04-19
2017-10-07,"[44.00125404086607, -119.73430536820933]",597920631.0,2017-07-07
2017-07-27,"[43.14649231503367, -123.00353719257343]",723090653.0,2017-04-27
2018-10-10,"[43.83487118941653, -124.13820288052653]",407825865.0,2018-07-10
2017-08-11,"[44.87415683148985, -117.54736074776203]",722822713.0,2017-05-11
2017-09-18,"[44.170754579002384, -123.69244976651218]",945072955.0,2017-06-18
2019-09-12,"[43.54495881040394, -123.77712262177069]",997085064.0,2019-06-12
2021-11-24,"[44.94518446455688, -119.20089101855439]",835865849.0,2021-08-24
2017-08-22,"[42.37442714933771, -117.17932957305743]",869809860.0,2017-05-22
2019-07-03,"[43.785929325303215, -119.20863420210785]",893765705.0,2019-04-03
2019-11-10,"[45.99370725523637, -121.30103682357012]",943220419.0,2019-08-10
2020-10-03,"[43.63481161876248, -120.74187857840701]",400850991.0,2020-07-03
2019-11-27,"[44.699118304564415, -120.01681149038805]",134973249.0,2019-08-27
2021-11-07,"[45.30462608012613, -122.12472298475011]",303505929.0,2021-08-07
2017-11-17,"[44.308529090726495, -123.1171257456139]",535310816.0,2017-08-17
2020-09-02,"[45.05903492357423, -118.42756769077198]",335347261.0,2020-06-02
2020-09-05,"[45.41042450118773, -121.76876036400114]",886652319.0,2020-06-05
2017-08-09,"[44.45103120906688, -117.22035889307162]",980005279.0,2017-05-09
2021-11-12,"[42.32030224449695, -121.82744036490546]",448177540.0,2021-08-12
2021-11-04,"[42.04616041515826, -122.05744536024929]",883711285.0,2021-08-04
2020-09-13,"[44.81780410578196, -120.36437298888707]",389338277.0,2020-06-13
2017-07-28,"[46.27108540469212, -122.89736047281893]",616964561.0,2017-04-28
2020-10-22,"[43.450621123083856, -120.3929363122754]",579621327.0,2020-07-22
2017-08-23,"[45.841402423983475, -119.87567359377319]",378784151.0,2017-05-23
2020-10-21,"[42.425177535500495, -118.68210001700413]",763528812.0,2020-07-21
2018-09-01,"[45.1748150500322, -118.16440980071485]",776510959.0,2018-06-01
2019-11-15,"[43.515142769610144, -119.20335992620814]",611571335.0,2019-08-15
2019-09-07,"[46.19277399014639, -117.8885625624674]",375643814.0,2019-06-07
2017-09-01,"[44.47250205474374, -116.85110709758209]",624097870.0,2017-06-01
2021-09-16,"[45.122859599850884, -118.10205045676673]",977796151.0,2021-06-16
2018-10-12,"[43.146932713832996, -119.48978020470314]",969102726.0,2018-07-12
2021-08-12,"[42.808752651812625, -123.67902340038535]",790366145.0,2021-05-12
2017-08-04,"[44.084397404261686, -123.67103578148789]",699243054.0,2017-05-04
2021-10-25,"[43.99206797132205, -120.0786458266057]",971409268.0,2021-07-25
2019-09-26,"[45.0796042271309, -123.18144904973232]",156476672.0,2019-06-26
2018-11-26,"[45.24918219227849, -123.53911738620397]",979080438.0,2018-08-26
2021-10-04,"[43.09315381981212, -121.06489051723575]",508871967.0,2021-07-04
2019-07-23,"[44.64403632125026, -121.76445137216906]",850176105.0,2019-04-23
2017-09-07,"[44.775423418004394, -120.15964160290974]",478018883.0,2017-06-07
2017-11-16,"[42.53350360842059, -116.57997800254992]",915302790.0,2017-08-16
2019-11-28,"[45.2150543240407, -122.65975044310885]",655336669.0,2019-08-28
2019-10-09,"[45.59744654823505, -120.71435282029654]",850596467.0,2019-07-09
2020-11-22,"[43.40828452775166, -117.71902709954361]",326091406.0,2020-08-22
2018-09-18,"[44.29209064815716, -121.61415157905752]",144653149.0,2018-06-18
2018-07-18,"[42.86071242332556, -117.25475650048487]",684278890.0,2018-04-18
2017-09-16,"[42.296914971753694, -122.48073495432868]",671160928.0,2017-06-16
2020-07-17,"[43.57493289795121, -118.68455753620258]",517407548.0,2020-04-17
2017-10-04,"[45.08595181455666, -118.78845657472954]",159720201.0,2017-07-04
2018-07-04,"[45.74490619876557, -119.6632191419732]",123676203.0,2018-04-04
2019-08-28,"[44.26506383369, -120.3750688477744]",902706211.0,2019-05-28
2020-10-14,"[45.840831733145215, -118.67836715037008]",256529372.0,2020-07-14
2018-07-07,"[45.876002688305626, -122.62011176707952]",650578557.0,2018-04-07
2017-08-08,"[46.04140248302724, -121.9978518120974]",363067712.0,2017-05-08
2018-09-11,"[44.36092073573203, -123.75507788006726]",309282041.0,2018-06-11
2019-07-01,"[43.164447698110905, -120.29703822956117]",756344481.0,2019-04-01
2018-09-02,"[42.24136223678199, -118.99128841033443]",362227767.0,2018-06-02
2017-09-06,"[44.79118203898845, -120.59902062218306]",233726360.0,2017-06-06
2018-08-07,"[46.061994611149885, -122.47822852925259]",374949699.0,2018-05-07
2019-11-23,"[43.965403126429095, -117.65750622228416]",850683729.0,2019-08-23
2020-07-23,"[43.461080105601766, -118.88121035344314]",493915195.0,2020-04-23
2019-11-02,"[42.83470105986367, -120.81834753593877]",159551679.0,2019-08-02
2021-07-18,"[45.19508212918967, -121.5999375546715]",238019381.0,2021-04-18
2017-09-12,"[44.95343134888755, -117.23524951069385]",142942152.0,2017-06-12
2020-10-29,"[42.068866720558454, -118.5775959398672]",922520791.0,2020-07-29
2017-11-18,"[45.3637447623936, -124.46055251872399]",906365162.0,2017-08-18
2021-10-04,"[43.08462273842973, -117.83085242484367]",460700256.0,2021-07-04
2020-08-11,"[44.07668424040377, -119.96176376448174]",751321409.0,2020-05-11
2020-08-20,"[46.107450101500504, -117.24935234259645]",235345879.0,2020-05-20
2021-10-01,"[44.48017859258521, -119.13880000776354]",551040504.0,2021-07-01
2021-07-04,"[43.89610699337611, -123.74760908111035]",193943374.0,2021-04-04
2019-07-07,"[43.927218750141165, -120.74063660816117]",919349487.0,2019-04-07
2019-10-25,"[42.662585218103885, -122.82732805846919]",376017309.0,2019-07-25
2017-07-26,"[44.698650183469475, -121.34753977707295]",959530579.0,2017-04-26
2020-08-03,"[43.85854387577996, -119.01016449556529]",418976798.0,2020-05-03
2017-07-01,"[42.96647277964498, -118.86304373428541]",574428230.0,2017-04-01
2019-07-15,"[44.56448180115505, -118.1666531919551]",363722071.0,2019-04-15
2018-07-21,"[45.707060643357806, -116.75106206353833]",855550502.0,2018-04-21
2021-10-13,"[44.419803145138836, -119.64430879070585]",925436390.0,2021-07-13
2020-10-13,"[43.86306861273652, -118.02043179426502]",291512558.0,2020-07-13
2021-10-27,"[42.3857124623452, -119.27665910167792]",344327014.0,2021-07-27
2017-07-24,"[42.52118462397924, -122.04650735589529]",429318674.0,2017-04-24
2018-09-16,"[42.01879560045682, -122.0939393476641]",953264857.0,2018-06-16
2019-11-22,"[42.58891613775051, -119.59321565962864]",407279389.0,2019-08-22
2021-08-05,"[43.81198308623409, -118.53829511007072]",992516956.0,2021-05-05
2020-10-09,"[45.13085138450209, -124.34322117307048]",748324936.0,2020-07-09
2021-07-19,"[45.68690884466242, -121.52826356118987]",260974666.0,2021-04-19
2021-11-10,"[44.16089169377885, -119.27561674373351]",113653312.0,2021-08-10
2021-11-29,"[43.25728868911669, -124.3744460968831]",589679708.0,2021-08-29
2020-11-12,"[45.433812926914634, -117.10869869748049]",690742246.0,2020-08-12
2018-08-20,"[44.544424251508154, -119.18360649039325]",641381947.0,2018-05-20
2020-10-01,"[46.20239800813654, -122.7564359629098]",654977008.0,2020-07-01
2020-10-03,"[45.62670651845533, -123.39754772234522]",151966990.0,2020-07-03
2020-10-16,"[43.379694980253156, -119.33806151426526]",715171604.0,2020-07-16
2020-10-02,"[45.52780686094066, -117.80712427851839]",119572601.0,2020-07-02
2020-10-27,"[43.72761105903205, -122.82387410935084]",257290576.0,2020-07-27
2021-10-15,"[45.392807088803615, -118.63625632450696]",442199112.0,2021-07-15
2018-11-15,"[43.83315213725891, -121.77454683403667]",264010679.0,2018-08-15
2020-09-06,"[42.89901889680593, -122.65405441794479]",275669174.0,2020-06-06
2017-07-28,"[46.12246844903593, -116.86750462060904]",445154501.0,2017-04-28
2017-07-15,"[42.65386627518462, -117.63730408683847]",368806696.0,2017-04-15
2019-11-28,"[45.206614090167704, -122.24234261593065]",500062739.0,2019-08-28
2017-07-23,"[42.508524195539124, -124.16713244386008]",147535864.0,2017-04-23
2020-11-14,"[45.73739875452741, -117.16381403902531]",793120943.0,2020-08-14
2019-09-13,"[44.211871006426456, -121.5003206037079]",611123047.0,2019-06-13
2017-07-01,"[43.049587035869386, -123.77907264155624]",116182360.0,2017-04-01
2020-09-22,"[42.97633859929269, -117.31290483539578]",967443565.0,2020-06-22
2019-11-16,"[43.01487038512543, -123.079638956708]",643439280.0,2019-08-16
2021-08-25,"[42.03183347822418, -121.49184582030618]",622846667.0,2021-05-25
2019-08-01,"[43.59227132882099, -123.2549091121531]",636802702.0,2019-05-01
2019-08-08,"[43.94227411968414, -117.92829729565446]",169626440.0,2019-05-08
2017-09-03,"[44.76638143776157, -118.063428028307]",450093899.0,2017-06-03
2021-11-19,"[43.76521912057032, -122.17372704425287]",549031958.0,2021-08-19
2020-08-12,"[43.37962199467225, -119.38767776203152]",790696839.0,2020-05-12
2019-11-21,"[43.41048481122452, -123.55578975998779]",531543252.0,2019-08-21
2017-11-29,"[43.69689204907445, -117.82499518857253]",690517343.0,2017-08-29
2020-11-08,"[42.681869501315084, -118.1675339518709]",699174353.0,2020-08-08
2017-11-22,"[42.88865866001497, -119.74755932575862]",329061534.0,2017-08-22
2019-11-26,"[43.551704677583224, -121.45428815000669]",616933657.0,2019-08-26
2020-10-21,"[42.75685659801397, -117.38756133746719]",916836109.0,2020-07-21
2020-07-22,"[42.86549216926608, -123.76507281469266]",214567841.0,2020-04-22
2019-08-09,"[44.341853320916044, -121.28541895716604]",610843868.0,2019-05-09
2021-07-04,"[42.067791403295494, -122.38690936208499]",766699691.0,2021-04-04
2021-10-05,"[44.94627860053471, -121.68765723386734]",997490750.0,2021-07-05
2019-09-29,"[42.408430401328616, -122.19484549324572]",407962341.0,2019-06-29
2017-11-27,"[45.88823293851897, -117.03147272002401]",936395637.0,2017-08-27
2018-07-20,"[46.20390458785029, -122.39837900145696]",740163091.0,2018-04-20
2017-09-02,"[45.983206134432656, -121.78252351953323]",855309539.0,2017-06-02
2020-09-28,"[44.07671560393613, -120.42250368291958]",892870648.0,2020-06-28
2019-10-29,"[44.945640051080396, -121.79180852899862]",420476534.0,2019-07-29
2017-09-26,"[44.70458239581154, -119.41757355572534]",426430572.0,2017-06-26
2021-08-05,"[45.58571713597586, -121.16380962409768]",290151050.0,2021-05-05
2020-08-28,"[43.60762899324591, -117.67870727148764]",773979174.0,2020-05-28
2017-11-09,"[43.32673157450022, -122.07895500215339]",823803690.0,2017-08-09
2017-07-24,"[44.6338681797827, -124.14099979282244]",581747760.0,2017-04-24
2017-10-22,"[44.195180336054285, -122.3696583373471]",274977132.0,2017-07-22
2019-08-01,"[44.5961670709802, -121.80742139834251]",138907696.0,2019-05-01
2019-11-23,"[44.030429856326926, -119.43970133626412]",303392593.0,2019-08-23
2017-11-13,"[44.41536861225069, -123.83667033369726]",270041240.0,2017-08-13
2017-09-13,"[45.9715991055061, -119.26507134761208]",115028160.0,2017-06-13
2020-11-01,"[45.88913640115385, -117.83880358483405]",303357963.0,2020-08-01
2019-07-23,"[44.723741462908, -116.83674493797712]",786913761.0,2019-04-23
2021-11-04,"[45.904014191515664, -118.8380509864442]",301413564.0,2021-08-04
2019-10-08,"[45.02050324447222, -120.47848689792376]",717307888.0,2019-07-08
2018-11-29,"[42.68331970461941, -117.33025745819316]",743999731.0,2018-08-29
2019-11-07,"[46.25018134815585, -122.40405219009824]",549710834.0,2019-08-07
2018-09-14,"[42.379480878947234, -124.38779146599315]",957075116.0,2018-06-14
2020-07-20,"[45.356445269578515, -116.54666089384564]",183942099.0,2020-04-20
2020-07-18,"[42.06947005689666, -119.82094538910498]",228205293.0,2020-04-18
2017-11-02,"[44.59943402987559, -119.63414017182839]",763154842.0,2017-08-02
2020-08-10,"[42.085178065111705, -122.5044286096853]",573642908.0,2020-05-10
2021-11-20,"[42.3821955491369, -124.27933071469752]",160178968.0,2021-08-20
2021-10-23,"[44.2128217297585, -119.27694327604249]",353526494.0,2021-07-23
2019-11-11,"[42.02357109185379, -122.70346391206755]",391291144.0,2019-08-11
2019-10-06,"[44.154783882231825, -118.26151768611192]",892517065.0,2019-07-06
2021-07-04,"[43.728392740543214, -117.63879766538084]",610739619.0,2021-04-04
2017-08-09,"[46.126648233006605, -117.97330174262866]",841652470.0,2017-05-09
2018-08-12,"[42.69808330013317, -118.67322805813106]",303044967.0,2018-05-12
2018-07-04,"[42.729132163589405, -124.54953036141971]",177149469.0,2018-04-04
2018-08-05,"[43.78481429318165, -123.11772472291617]",444379242.0,2018-05-05
2020-10-08,"[43.73949494681384, -119.47842130933803]",263043494.0,2020-07-08
2017-07-14,"[45.78967779457254, -120.64019417768075]",264024055.0,2017-04-14
2018-09-22,"[43.586669701647715, -119.43833799097854]",361135248.0,2018-06-22
2019-10-20,"[42.30669878102079, -118.44282027998223]",141666818.0,2019-07-20
2020-09-20,"[44.346987120925036, -123.75404167920502]",770889150.0,2020-06-20
2017-10-02,"[46.10656866065591, -118.48697717978814]",596552629.0,2017-07-02
2020-07-26,"[43.76250319610415, -121.42925304073887]",829313076.0,2020-04-26
2019-10-12,"[44.7695498713028, -123.02231016684388]",219062228.0,2019-07-12
2019-11-29,"[44.030507643285645, -122.9911174877906]",392439588.0,2019-08-29
2018-11-11,"[43.02283925275971, -118.33441284501276]",752037512.0,2018-08-11
2017-08-17,"[43.084396688631465, -122.23289249349978]",324854770.0,2017-05-17
2020-11-02,"[45.42372483851111, -124.5046653449599]",645613851.0,2020-08-02
2019-08-07,"[45.647987165114, -118.74616764237047]",199304771.0,2019-05-07
2018-07-14,"[43.44982834349126, -120.25267245821877]",286422911.0,2018-04-14
2017-09-04,"[44.28463925450242, -121.23382660513236]",426222308.0,2017-06-04
2018-09-10,"[46.07389185966112, -119.52050916627609]",999278294.0,2018-06-10
2017-08-14,"[44.42500651050061, -122.84763546832036]",298308287.0,2017-05-14
2018-09-23,"[43.21318552525133, -123.06955450698625]",486399266.0,2018-06-23
2018-10-26,"[45.59023146618318, -119.75557983343106]",685321492.0,2018-07-26
2017-08-27,"[45.399701971850924, -120.65912829830793]",199621843.0,2017-05-27
2020-08-28,"[42.54376462713182, -117.67781101054217]",830655135.0,2020-05-28
2018-11-20,"[43.64087106879779, -121.1789106724935]",753521536.0,2018-08-20
2017-09-14,"[45.39591255480521, -120.24572202683352]",674178856.0,2017-06-14
2019-09-10,"[45.83155744021701, -120.93841084924398]",803487231.0,2019-06-10
2017-10-24,"[44.77237239669655, -121.09699112207969]",248812571.0,2017-07-24
2021-11-20,"[46.16060967845215, -124.13094452243034]",754400945.0,2021-08-20
2018-10-09,"[43.6282306007026, -120.81472051182467]",413884045.0,2018-07-09
2018-11-19,"[46.13996881400393, -120.77312486613692]",193150254.0,2018-08-19
2020-11-10,"[43.66508866039821, -117.61487625767104]",880124842.0,2020-08-10
2019-09-21,"[42.58337270182983, -118.59468706168884]",225537298.0,2019-06-21
2021-07-21,"[43.09720673133111, -124.21519314495445]",207477926.0,2021-04-21
2018-10-12,"[46.26979625640179, -116.5990815280274]",587358194.0,2018-07-12
2019-08-14,"[44.90039666480722, -119.05708864778856]",255306366.0,2019-05-14
2020-10-13,"[42.721926661395315, -120.7203864133177]",189139686.0,2020-07-13
2021-07-06,"[42.39720085820876, -121.88806519996523]",383143766.0,2021-04-06
2020-11-03,"[42.842847824543945, -122.82787939853445]",378288379.0,2020-08-03
2017-09-24,"[45.80809370130957, -117.93813322875982]",262751177.0,2017-06-24
2019-10-05,"[46.29982279048923, -116.50394189148662]",249967063.0,2019-07-05
2021-07-16,"[43.28612210343575, -119.8071703279665]",732207292.0,2021-04-16
